MsgID.LOCAL_POSITION,818.3030000,-0.0381199,-0.4622935,-3.0045295
MsgID.LOCAL_VELOCITY,818.3030000,0.8779384,0.0679707,0.1333162
MsgID.GLOBAL_POSITION,0.0000000,-122.3957707,37.7932820,2.9170000
MsgID.LOCAL_VELOCITY,0.0000000,0.5800000,0.2500000,1.1300000
MsgID.LOCAL_POSITION,818.5530000,0.0549864,-0.3134165,-2.9121206
MsgID.LOCAL_VELOCITY,818.5530000,0.5840055,0.2576046,1.1633103
MsgID.GLOBAL_POSITION,0.0000000,-122.3957714,37.7932832,2.5590000
MsgID.LOCAL_VELOCITY,0.0000000,0.3500000,0.1500000,1.7900000
MsgID.LOCAL_POSITION,818.8030000,0.1896594,-0.3748734,-2.5491626
MsgID.LOCAL_VELOCITY,818.8030000,0.3478588,0.1554294,1.8029962
MsgID.GLOBAL_POSITION,0.0000000,-122.3957709,37.7932854,2.1000000
MsgID.LOCAL_VELOCITY,0.0000000,0.1600000,0.0700000,1.9700000
MsgID.LOCAL_POSITION,819.0530000,0.4382576,-0.3281935,-2.0887787
MsgID.LOCAL_VELOCITY,819.0530000,0.1625545,0.0771750,1.9819375
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957672,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957704,37.7932864,1.6110000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0600000,0.0100000,2.0100000
MsgID.LOCAL_POSITION,819.3030000,0.5477267,-0.2894195,-1.6028609
MsgID.LOCAL_VELOCITY,819.3030000,-0.0730946,0.0174471,2.0122437
MsgID.GLOBAL_POSITION,0.0000000,-122.3957714,37.7932859,1.1170000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5300000,-0.0400000,2.0200000
MsgID.LOCAL_POSITION,819.5530000,0.4867122,-0.3768499,-1.1065522
MsgID.LOCAL_VELOCITY,819.5530000,-0.5478920,-0.0429887,2.0231910
MsgID.GLOBAL_POSITION,0.0000000,-122.3957714,37.7932846,0.6170000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6500000,-0.0200000,2.0300000
MsgID.LOCAL_POSITION,819.8030000,0.3346480,-0.3788057,-0.6057730
MsgID.LOCAL_VELOCITY,819.8030000,-0.6471080,-0.0281682,2.0354819
MsgID.GLOBAL_POSITION,0.0000000,-122.3957711,37.7932821,0.1180000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4000000,-0.0500000,1.7300000
MsgID.LOCAL_POSITION,820.0530000,0.0566744,-0.3545292,-0.1105993
MsgID.LOCAL_VELOCITY,820.0530000,-0.2253942,0.0060092,-0.1318104
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957672,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957702,37.7932819,0.1080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,820.3040000,0.0438428,-0.2640979,-0.1081792
MsgID.LOCAL_VELOCITY,820.3040000,-0.0000061,-0.0000133,0.0000276
MsgID.GLOBAL_POSITION,0.0000000,-122.3957703,37.7932816,0.1020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,820.5540000,0.0098431,-0.2827243,-0.1020680
MsgID.LOCAL_VELOCITY,820.5540000,-0.0000169,-0.0000025,0.0000228
MsgID.GLOBAL_POSITION,0.0000000,-122.3957726,37.7932827,0.0950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,820.8040000,0.1389799,-0.4831240,-0.0950209
MsgID.LOCAL_VELOCITY,820.8040000,0.0000257,0.0000086,0.0001045
MsgID.GLOBAL_POSITION,0.0000000,-122.3957711,37.7932833,0.0900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,821.0540000,0.1967413,-0.3482790,-0.0903714
MsgID.LOCAL_VELOCITY,821.0540000,-0.0000087,0.0000091,-0.0000125
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957672,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957724,37.7932830,0.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,821.3040000,0.1659495,-0.4661119,-0.0914274
MsgID.LOCAL_VELOCITY,821.3040000,0.0000115,0.0000045,-0.0000363
MsgID.GLOBAL_POSITION,0.0000000,-122.3957721,37.7932812,0.1000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,821.5540000,-0.0402930,-0.4370650,-0.1005923
MsgID.LOCAL_VELOCITY,821.5540000,0.0000215,-0.0000051,0.0000292
MsgID.GLOBAL_POSITION,0.0000000,-122.3957701,37.7932804,0.1180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,821.8040000,-0.1222364,-0.2590274,-0.1185554
MsgID.LOCAL_VELOCITY,821.8040000,-0.0000026,-0.0000039,-0.0000646
MsgID.GLOBAL_POSITION,0.0000000,-122.3957709,37.7932805,0.1430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,822.0540000,-0.1106983,-0.3353440,-0.1444141
MsgID.LOCAL_VELOCITY,822.0540000,-0.0000003,-0.0000010,-0.0000495
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957672,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957712,37.7932818,0.1730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,822.3040000,0.0408937,-0.3549845,-0.1741577
MsgID.LOCAL_VELOCITY,822.3040000,-0.0000197,0.0000050,0.0000802
MsgID.GLOBAL_POSITION,0.0000000,-122.3957715,37.7932820,0.2020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,822.5540000,0.0541262,-0.3869289,-0.2028729
MsgID.LOCAL_VELOCITY,822.5540000,0.0000090,0.0000014,-0.0000328
MsgID.GLOBAL_POSITION,0.0000000,-122.3957726,37.7932821,0.2230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,822.8040000,0.0631484,-0.4844589,-0.2242365
MsgID.LOCAL_VELOCITY,822.8040000,-0.0000109,0.0000125,-0.0000233
MsgID.GLOBAL_POSITION,0.0000000,-122.3957703,37.7932819,0.2320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,823.0540000,0.0445155,-0.2750564,-0.2320014
MsgID.LOCAL_VELOCITY,823.0540000,0.0000122,-0.0000028,-0.0000161
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957672,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957702,37.7932829,0.2210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,823.3040000,0.1616938,-0.2688062,-0.2206888
MsgID.LOCAL_VELOCITY,823.3040000,0.0000179,-0.0000062,-0.0000327
MsgID.GLOBAL_POSITION,0.0000000,-122.3957711,37.7932833,0.1890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,823.5550000,0.1959005,-0.3544671,-0.1891480
MsgID.LOCAL_VELOCITY,823.5550000,-0.0000021,0.0000032,-0.0000605
MsgID.GLOBAL_POSITION,0.0000000,-122.3957712,37.7932829,0.1410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,823.8050000,0.1481703,-0.3545085,-0.1406995
MsgID.LOCAL_VELOCITY,823.8050000,-0.0000086,0.0000189,-0.0000135
MsgID.GLOBAL_POSITION,0.0000000,-122.3957711,37.7932809,0.0840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,824.0550000,-0.0670944,-0.3525321,-0.0834897
MsgID.LOCAL_VELOCITY,824.0550000,-0.0000261,-0.0000370,0.0002038
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957672,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957709,37.7932814,0.0280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,824.3050000,-0.0026715,-0.3291662,-0.0273671
MsgID.LOCAL_VELOCITY,824.3050000,-0.0000122,-0.0000007,0.0000126
MsgID.GLOBAL_POSITION,0.0000000,-122.3957709,37.7932814,-0.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,824.5550000,-0.0110599,-0.3270449,0.0165586
MsgID.LOCAL_VELOCITY,824.5550000,0.0000119,0.0000020,0.0000493
MsgID.GLOBAL_POSITION,0.0000000,-122.3957694,37.7932805,-0.0400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,824.8050000,-0.1131754,-0.2020719,0.0407083
MsgID.LOCAL_VELOCITY,824.8050000,0.0000066,-0.0000097,0.0000048
MsgID.GLOBAL_POSITION,0.0000000,-122.3957707,37.7932818,-0.0420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,825.0550000,0.0418703,-0.3186009,0.0418469
MsgID.LOCAL_VELOCITY,825.0550000,-0.0000025,0.0000001,-0.0000189
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957672,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957712,37.7932827,-0.0220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,825.3050000,0.1383849,-0.3545085,0.0219696
MsgID.LOCAL_VELOCITY,825.3050000,-0.0000056,-0.0000176,0.0000417
MsgID.GLOBAL_POSITION,0.0000000,-122.3957713,37.7932833,0.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,825.5550000,0.2038426,-0.3646185,-0.0133403
MsgID.LOCAL_VELOCITY,825.5550000,-0.0000080,-0.0000045,0.0000098
MsgID.GLOBAL_POSITION,0.0000000,-122.3957714,37.7932834,0.0560000
